user_id,date,validity_type_bad,bounce_type_soft,bounce_type_hard,bounce_type_other,paycheck_amount_gross,type_of_income,account_number,type_of_loan,autopay_check,bankruptcy_check,deferral_check,customer_account_age,collateral_check,homeowner_check,target_variable,state,type_of_address,branch_distance,user_age,credit_score,plans_count,retired_check,freq_payment,job_duration
85877,10/23/2019,0,0,0,0,1822,5,2927238,22,1,0,0,3,0,0,0,AZ,P,17,34 years,356,4,0,2,10 years
79370,12/30/2019,0,0,0,0,2130,15,3732333,14,0,0,1,3,0,1,0,TX,M,21,34 years,356,5,0,1,11 years
41514,12/24/2019,1,0,0,0,2723,14,6525497,32,0,0,0,1,0,0,0,FL,P,35,45 years,356,3,0,3,21 years
3710,11/25/2019,0,0,0,0,524,1,5570996,26,0,0,0,1,0,0,0,AZ,M,20,42 years,356,4,0,1,18 years
17311,11/13/2019,0,0,0,0,1824,28,3788254,20,0,0,0,4,0,0,0,AZ,M,48,35 years,356,5,0,3,14 years
29913,11-04-19,0,0,0,0,1382,31,2565601,30,0,0,0,1,0,1,0,TX,P,31,38 years,356,5,0,1,19 years
78412,12/28/2019,0,0,0,0,2813,18,2666896,,0,0,0,2,0,1,0,AZ,P,60,54 years,356,2,0,2,30 years
83682,12/24/2019,0,0,0,0,4305,,3766938,,0,0,0,3,0,1,0,AZ,P,15,49 years,356,3,0,1,30 years
77516,12/22/2019,0,0,0,0,2368,25,4992937,27,1,0,1,4,0,0,0,AZ,P,38,23 years,356,6,0,2,1 years
82905,12/17/2019,0,0,0,0,2101,22,5268529,12,0,0,0,1,0,1,0,AZ,M,17,29 years,356,3,0,3,4 years
40315,11/30/2019,0,0,0,0,4091,25,4109354,18,0,0,0,1,0,1,0,TX,P,1,35 years,356,2,0,1,13 years
26508,11/24/2019,0,0,0,0,1766,9,1080058,20,1,0,0,5,0,0,0,AZ,M,37,37 years,356,3,0,1,19 years
61962,11/24/2019,0,0,0,0,2801,20,7270392,10,1,0,1,1,0,0,0,AZ,P,28,31 years,357,4,0,2,13 years
30597,11-06-19,0,0,0,1,1633,,7479068,18,0,0,0,1,0,1,0,TX,P,58,48 years,357,7,0,4,23 years
5348,11-02-19,0,0,0,0,2172,21,6289268,18,0,0,0,4,0,0,0,AZ,M,3,46 years,357,4,0,1,23 years
83245,10/21/2019,0,0,0,0,2998,29,4851717,22,0,0,0,4,0,0,0,AZ,M,6,35 years,357,4,0,2,16 years
42877,12/31/2019,1,0,0,0,2718,28,1278517,13,0,1,1,3,0,0,0,AZ,P,40,51 years,357,8,0,2,32 years
78638,12/27/2019,0,0,0,0,1656,9,4412063,20,0,0,0,2,0,0,0,CA,M,5,27 years,357,7,0,3,4 years
9288,12/27/2019,0,0,0,0,591,22,3705402,28,0,0,0,3,0,1,0,AZ,P,56,47 years,357,4,0,2,25 years
29698,12/14/2019,0,0,0,0,2796,31,5815295,26,0,0,0,4,0,0,0,AZ,M,35,40 years,357,3,0,1,15 years
75682,11/28/2019,0,0,0,0,1652,31,7481571,15,0,0,0,3,0,1,0,TX,M,60,40 years,357,1,0,4,15 years
16729,11/25/2019,0,0,0,0,2048,9,6196533,24,0,0,0,1,0,0,0,TX,P,39,57 years,357,4,0,2,33 years
36401,11/22/2019,0,0,0,0,4721,32,2165556,18,0,0,0,5,0,0,0,AZ,P,28,25 years,357,2,0,4,6 years
92323,11/21/2019,0,0,0,0,1473,1,4563379,27,1,0,0,3,0,0,0,TX,M,25,36 years,357,3,0,4,14 years
9204,11/19/2019,0,1,0,0,1581,28,4975346,15,0,0,0,5,0,1,0,AZ,M,41,39 years,357,5,0,1,19 years
1924,11/18/2019,0,0,0,0,1213,15,5326879,12,0,0,0,4,0,1,0,TX,P,7,41 years,357,4,0,2,21 years
31266,11-09-19,0,0,0,0,2567,8,7481838,26,0,0,0,1,0,0,0,AZ,P,10,45 years,357,7,0,4,26 years
16032,11-04-19,0,0,0,0,1179,27,7695286,7,0,0,0,4,0,0,0,AZ,P,15,49 years,357,2,1,4,29 years
73093,10/25/2019,0,0,0,1,4460,14,4418039,22,0,0,0,5,0,0,0,TX,M,30,50 years,357,4,0,3,28 years
73097,10/23/2019,0,0,0,0,1968,90,3751837,20,0,0,0,5,0,0,0,AZ,M,35,27 years,358,3,0,1,8 years
30088,12/30/2019,0,0,0,0,4826,20,2166522,24,0,0,0,2,0,1,0,AZ,P,29,42 years,358,3,1,3,24 years
67907,12/23/2019,0,0,1,0,4616,1,2551368,26,0,0,0,2,0,1,0,TX,P,37,39 years,358,3,1,2,15 years
56439,12/15/2019,0,0,0,0,2347,10,4933732,9,0,0,0,2,0,0,0,AZ,P,55,27 years,358,4,0,2,7 years
48577,12-12-19,0,0,0,0,1999,32,6310720,26,0,0,0,1,0,0,0,AZ,M,16,52 years,358,4,0,2,28 years
14625,11/25/2019,0,0,0,0,3798,5,3997209,28,0,0,0,1,0,0,0,AZ,P,38,42 years,358,7,0,3,17 years
48785,11/20/2019,1,0,0,0,3555,13,3837273,9,0,0,0,5,0,0,0,FL,P,47,59 years,358,5,0,2,35 years
71238,11/20/2019,0,0,0,0,2351,90,5901252,18,0,0,0,2,0,0,0,AZ,M,8,58 years,358,6,0,3,34 years
75984,11/13/2019,0,0,0,0,4304,6,1556688,14,0,0,0,5,0,0,0,AZ,M,45,49 years,358,6,0,3,25 years
2367,11-11-19,1,0,0,0,2722,4,6799680,24,1,0,0,4,0,0,0,AZ,P,40,55 years,358,6,0,1,33 years
6373,11-07-19,0,0,0,0,4601,5,6527075,14,0,0,0,4,0,1,0,TX,P,50,26 years,358,1,0,1,1 years
2032,11-04-19,1,0,1,0,4846,13,2355794,8,0,0,0,2,0,0,0,NJ,P,31,34 years,358,2,0,2,13 years
66209,10/27/2019,0,0,0,0,598,22,4801851,26,0,0,0,3,0,0,0,AZ,P,1,32 years,358,4,0,2,9 years
14360,10/24/2019,0,0,0,0,1387,2,3726043,26,0,0,0,2,0,0,0,AZ,P,43,26 years,358,3,0,2,3 years
54826,12/30/2019,0,0,0,0,-511,,7775491,,0,0,0,4,0,1,0,AZ,M,30,32 years,358,3,0,2,13 years
36174,12/26/2019,0,0,0,0,3723,6,6221209,26,0,0,0,3,0,0,0,AZ,M,23,34 years,359,3,0,2,10 years
58311,12/24/2019,0,0,0,1,2141,90,7367143,8,0,0,0,1,0,0,0,TX,P,2,31 years,359,3,0,2,7 years
81229,12-11-19,0,0,0,0,4614,7,7319803,15,0,0,0,4,0,0,0,AZ,P,5,32 years,359,4,0,2,11 years
50183,12-08-19,1,0,0,0,2747,12,6256103,24,0,0,0,2,0,1,0,CA,P,29,54 years,359,5,0,1,30 years
51372,12-08-19,0,0,0,0,2892,30,1200002,26,0,0,0,1,0,1,0,TX,P,20,36 years,359,2,0,2,14 years
57479,11/29/2019,0,1,0,1,851,7,2751094,8,1,0,0,3,0,0,0,TX,P,9,38 years,359,3,0,4,13 years
94095,11/29/2019,0,0,0,0,1376,1,6021189,14,1,0,0,4,0,0,0,TX,M,44,45 years,359,2,0,2,27 years
72395,11/26/2019,0,0,0,0,3523,20,4354751,12,0,0,0,4,0,0,0,TX,P,34,34 years,359,4,0,2,11 years
48419,11-12-19,0,0,0,0,4240,5,7097496,8,0,0,0,5,0,1,0,AZ,M,58,51 years,359,2,0,1,28 years
37941,11-10-19,0,0,0,0,4432,22,2028783,26,0,0,0,1,0,0,0,TX,M,53,23 years,359,4,0,3,4 years
90082,11-06-19,1,0,0,0,4322,6,2681855,13,1,0,0,5,0,0,0,GA,M,35,39 years,359,4,0,4,18 years
12864,11-05-19,0,0,0,0,923,15,2117071,26,0,0,0,2,0,1,0,TX,M,13,47 years,359,2,0,3,26 years
20411,11-02-19,0,0,0,0,676,15,7444516,10,0,0,0,5,0,1,0,TX,M,58,35 years,359,3,0,1,14 years
13522,11-02-19,0,0,0,0,2009,6,3480654,13,0,0,0,5,0,0,0,TX,M,56,26 years,359,5,0,1,2 years
49374,10/30/2019,0,0,0,1,2957,6,3615971,28,0,0,0,3,0,0,0,TX,P,41,30 years,359,2,0,1,10 years
57394,10/22/2019,0,0,0,0,4108,8,3523570,15,1,0,0,3,0,1,0,TX,M,30,46 years,359,4,0,4,25 years
38648,12/30/2019,0,0,0,0,3285,24,1810850,18,0,0,0,4,0,0,0,TX,M,9,55 years,359,3,0,1,30 years
7598,12/26/2019,0,0,0,0,2072,90,3306786,9,0,0,0,2,0,0,0,TX,M,40,44 years,359,3,0,3,24 years
91090,12/17/2019,1,1,0,0,3587,20,5570391,27,0,0,0,1,0,0,0,TX,M,20,48 years,359,4,0,2,24 years
4992,12/14/2019,0,0,0,1,2113,21,4176860,12,0,0,0,4,0,0,0,TX,P,53,37 years,359,2,0,2,15 years
68222,12/13/2019,0,0,0,0,4990,16,1480324,26,0,0,0,4,0,1,0,AZ,P,50,44 years,360,5,0,2,23 years
83513,11/28/2019,1,0,0,0,2112,4,2019579,24,0,0,0,1,0,1,0,TX,P,42,48 years,360,3,0,2,27 years
73024,11/26/2019,0,0,0,0,1094,9,6056550,13,0,0,1,4,0,0,0,AZ,M,49,52 years,360,5,0,4,31 years
86297,11/13/2019,0,0,0,0,4255,9,5665904,8,0,0,0,4,0,0,0,TX,M,14,21 years,360,3,0,1,2 years
46652,11-11-19,0,0,0,0,2124,3,5471166,12,0,0,0,5,0,0,0,AZ,M,45,44 years,360,4,0,1,22 years
41277,11-06-19,0,0,0,0,2668,2,7292582,12,0,0,0,1,0,1,0,TX,M,45,55 years,360,2,1,2,35 years
56380,11-01-19,0,0,0,0,3315,90,2339980,7,0,0,0,5,0,1,0,TX,M,36,53 years,360,7,1,4,31 years
39635,10/30/2019,0,0,0,0,1676,11,5405807,9,1,0,0,3,0,1,0,TX,P,38,54 years,360,2,0,4,31 years
74586,10/28/2019,0,0,0,0,698,21,7018504,24,0,0,0,3,0,0,0,AZ,P,40,41 years,360,4,0,1,22 years
65955,10/27/2019,1,0,0,0,4054,10,7591632,9,0,0,0,2,0,0,0,TX,P,56,52 years,360,4,0,2,33 years
97814,10/26/2019,0,0,0,0,2155,22,6924146,32,0,0,1,4,0,0,0,AZ,P,9,50 years,360,3,0,2,30 years
12211,10/21/2019,0,0,0,0,4880,27,4668714,20,0,0,0,3,0,1,0,AZ,P,32,47 years,360,5,1,1,23 years
58445,12/24/2019,0,0,0,0,3500,90,6605430,27,0,0,0,1,0,0,0,TX,P,33,40 years,360,8,0,2,22 years
37848,12/20/2019,0,0,1,0,4099,32,6794023,27,0,0,0,2,0,1,0,TX,P,12,22 years,360,4,0,1,1 years
47990,12/19/2019,0,0,0,0,2695,12,2315306,27,0,0,0,2,0,0,0,AZ,M,1,40 years,360,4,0,3,17 years
59734,12-10-19,0,1,0,0,4820,32,4900212,28,0,0,0,3,0,0,0,AZ,P,46,27 years,361,4,0,2,2 years
20360,12-08-19,0,0,0,0,2007,32,4275554,20,0,1,0,5,0,0,0,TX,P,1,22 years,361,3,0,1,4 years
3864,12-01-19,0,0,0,0,2100,14,4474513,11,0,0,0,5,0,0,0,TX,M,42,52 years,361,5,0,1,28 years
82807,11/29/2019,0,0,0,0,3992,2,6071183,10,0,0,0,2,0,0,0,TX,P,52,28 years,361,4,0,4,9 years
98494,11/24/2019,1,0,0,0,3427,14,7873476,24,1,0,0,2,0,0,0,AZ,M,15,35 years,361,2,0,2,13 years
1477,11/15/2019,0,0,0,0,891,30,6740880,24,0,0,0,2,0,0,0,AZ,P,30,47 years,361,4,0,3,22 years
95722,11/13/2019,0,0,0,0,585,3,7198173,32,0,0,0,1,0,1,0,TX,P,20,37 years,361,2,0,1,19 years
77126,11-11-19,0,0,0,0,950,32,2034746,15,1,0,0,2,0,0,0,TX,M,43,23 years,361,5,0,2,2 years
73878,11-07-19,0,0,0,0,4468,2,3807252,24,0,0,0,4,0,1,0,AZ,P,51,47 years,361,5,0,3,23 years
69343,10/31/2019,1,0,1,0,3190,1,5211109,22,0,0,0,1,0,1,0,IL,M,20,35 years,361,2,0,2,14 years
36705,10/27/2019,0,0,0,0,2009,7,2820833,27,1,0,0,3,0,0,0,AZ,P,60,56 years,361,6,0,4,31 years
87917,10/26/2019,0,0,0,0,3664,24,5525551,30,0,0,0,5,0,0,0,TX,M,57,59 years,361,2,0,1,34 years
44059,10/26/2019,0,0,0,0,4897,5,6717819,11,0,0,0,4,0,1,0,AZ,M,40,28 years,361,3,0,2,9 years
42445,10/22/2019,0,0,0,0,2852,4,1010195,24,1,0,0,2,0,0,0,AZ,P,6,31 years,361,2,0,2,12 years
5131,12/30/2019,0,0,0,0,940,15,6145417,13,1,0,1,4,0,0,0,TX,P,51,43 years,361,2,0,3,22 years
22724,12/26/2019,0,0,0,0,1656,10,1496478,26,0,0,0,5,0,0,0,TX,M,41,59 years,361,2,0,3,34 years
7141,12/16/2019,0,0,0,0,4752,22,2490482,32,0,0,0,1,0,1,0,TX,P,60,44 years,361,7,1,2,25 years
48317,12/15/2019,0,0,0,0,2948,32,1719408,20,0,0,0,4,0,1,0,AZ,P,17,29 years,361,5,0,3,9 years
72918,12-07-19,0,0,0,0,536,26,6476886,27,0,0,1,5,0,0,0,AZ,P,8,38 years,361,4,0,2,20 years
55514,12-06-19,0,0,0,0,1289,16,2024483,32,0,0,0,3,0,0,0,TX,P,45,20 years,361,3,0,1,2 years
65495,12-03-19,0,0,0,0,3816,8,3007330,30,0,0,0,2,0,0,0,AZ,M,44,29 years,362,3,0,2,8 years
46713,12-02-19,0,0,0,1,548,10,4511108,9,0,0,1,3,0,0,0,TX,P,7,38 years,362,4,0,3,16 years
47436,11/30/2019,0,0,0,0,2893,9,5627395,32,0,0,0,2,0,1,0,AZ,M,3,22 years,362,7,0,4,1 years
62682,11/26/2019,0,0,0,0,1102,2,5233113,10,0,0,0,2,0,1,0,TX,M,13,53 years,362,6,0,1,31 years
41435,11-11-19,0,0,0,0,4210,16,2252903,28,0,0,0,3,0,0,0,IL,P,28,48 years,362,3,0,4,25 years
85995,11-03-19,1,0,0,0,2662,15,6623737,20,0,0,0,1,0,1,0,AZ,P,33,49 years,362,7,0,1,30 years
39495,11-02-19,0,0,0,0,2902,28,3580956,,0,0,0,2,0,0,0,AZ,P,28,30 years,362,4,0,2,6 years
16695,10/31/2019,1,1,0,0,1229,90,5219032,22,0,0,0,3,0,0,0,CA,M,50,44 years,362,4,0,1,22 years
14879,10/30/2019,0,0,0,0,4735,11,3049106,27,0,0,0,3,0,0,0,AZ,M,14,26 years,362,1,0,1,7 years
15365,10/23/2019,0,0,0,0,2331,8,5406201,26,0,0,0,1,0,0,0,TX,P,2,46 years,362,4,0,1,27 years
5728,12/26/2019,0,0,0,0,3283,3,6769862,27,0,0,0,3,0,1,0,TX,M,29,31 years,362,2,0,1,9 years
44498,12/25/2019,0,0,0,0,4513,17,7538903,7,0,0,0,1,0,1,0,TX,P,36,52 years,362,3,0,1,28 years
52647,12/22/2019,0,0,0,0,2899,2,6919510,13,0,0,0,5,0,0,0,AZ,P,58,42 years,362,1,0,3,17 years
16094,12/22/2019,0,0,0,0,3829,13,7409813,28,0,0,0,5,0,0,0,TX,M,22,29 years,362,3,0,1,11 years
17272,12/19/2019,0,0,0,0,1761,22,4007379,7,0,0,0,1,0,0,0,AZ,M,46,36 years,362,3,0,3,11 years
54966,12/17/2019,0,0,0,0,2025,4,4682619,9,0,0,0,3,0,0,0,AZ,M,46,57 years,362,4,0,1,33 years
68054,12/15/2019,0,0,0,0,2928,2,3387579,22,0,0,0,5,0,0,0,AZ,M,47,31 years,362,4,1,3,6 years
18648,12-09-19,0,0,0,0,4904,12,4586375,9,0,0,0,2,0,0,0,TX,P,58,29 years,362,6,0,1,6 years
53769,12-08-19,0,0,0,0,4479,32,7832577,10,1,0,0,3,0,0,0,TX,P,45,57 years,363,2,0,1,35 years
66112,12-05-19,0,0,0,0,2854,4,2371987,28,0,0,0,3,0,0,0,AZ,M,3,19 years,363,6,0,1,1 years
7712,12-03-19,1,0,1,0,3369,90,4159992,30,0,0,0,3,0,0,0,GA,P,24,40 years,363,3,0,3,22 years
81720,11/29/2019,0,0,0,0,2623,22,2596085,32,0,0,0,3,0,0,0,TX,P,17,40 years,363,3,0,2,18 years
85695,11/26/2019,0,0,0,0,2058,32,5130643,14,1,0,0,1,0,0,0,AZ,P,59,24 years,363,3,0,1,1 years
57100,11/23/2019,0,0,0,0,3980,2,1501868,20,0,0,0,1,0,0,0,TX,P,15,42 years,363,3,0,1,24 years
95743,11/19/2019,0,0,0,0,3031,2,7631871,28,0,0,0,2,0,1,0,AZ,M,5,53 years,363,6,0,2,28 years
40337,11/18/2019,0,0,0,0,2719,17,5056659,27,0,0,0,3,0,0,0,AZ,M,37,48 years,363,6,0,4,26 years
66398,11/13/2019,1,1,0,0,2341,14,4917837,14,0,0,0,4,0,1,0,TX,M,34,46 years,363,4,0,4,26 years
69050,11/13/2019,0,0,0,0,4533,27,4395242,9,0,0,0,1,0,0,0,AZ,M,26,24 years,363,4,0,1,4 years
78897,11-12-19,0,0,0,1,2760,19,6430631,26,0,0,0,2,0,1,0,AZ,P,56,49 years,363,3,0,2,30 years
11350,11-09-19,1,0,0,0,4134,22,3811014,11,0,0,0,4,0,0,0,AZ,P,44,27 years,363,6,0,2,2 years
7388,11-06-19,0,0,0,0,912,16,1672509,13,0,0,1,5,1,1,0,AZ,P,5,32 years,363,4,0,3,10 years
17285,11-05-19,0,0,0,0,4778,30,3944093,18,0,0,0,5,0,0,0,AZ,M,34,41 years,363,3,0,1,19 years
36285,11-04-19,0,0,0,0,4790,23,5988181,7,0,0,0,4,0,0,0,AZ,M,46,43 years,363,4,0,1,24 years
39450,10/30/2019,1,0,0,0,3418,25,2788020,30,0,0,0,1,0,0,0,NJ,P,29,55 years,363,3,0,4,31 years
33983,10/26/2019,0,0,0,0,2516,29,7772784,7,1,0,0,1,0,0,0,AZ,P,10,27 years,363,4,0,1,8 years
1199,10/25/2019,0,0,0,0,4677,,6542767,32,0,0,0,3,0,0,0,AZ,M,59,23 years,364,2,0,3,1 years
13394,10/21/2019,0,0,0,0,2710,22,6109999,13,0,0,0,4,0,1,0,TX,P,29,40 years,364,3,0,2,18 years
50929,12/28/2019,1,0,0,0,4296,2,3365160,20,1,0,0,1,0,0,0,AZ,M,51,23 years,364,4,0,3,5 years
69798,12/21/2019,0,0,0,0,3282,19,7332590,13,0,0,0,4,0,0,0,AZ,P,7,28 years,364,3,0,2,6 years
56169,12/13/2019,0,0,0,0,4705,29,2292327,7,0,0,0,5,0,0,0,AZ,M,10,47 years,364,3,0,1,28 years
65047,12-08-19,0,0,0,0,2441,90,7481950,7,1,0,0,2,0,1,0,AZ,P,38,49 years,364,5,0,1,29 years
57713,12-07-19,0,0,1,0,4075,4,5432558,32,0,0,0,2,0,0,0,TX,P,60,45 years,364,10,0,1,24 years
35056,12-03-19,0,0,0,0,2609,30,5450042,,0,0,0,1,0,0,0,AZ,M,14,28 years,364,2,0,2,4 years
16241,11/26/2019,0,0,0,0,683,18,3672462,11,0,0,0,5,0,0,0,AZ,P,42,39 years,364,4,0,2,15 years
19770,11/24/2019,0,0,0,0,4783,11,7655626,32,0,1,0,1,0,1,0,TX,M,16,40 years,364,3,0,1,15 years
13169,11/23/2019,1,1,0,0,2648,13,2856000,15,0,0,0,5,0,0,0,TX,M,53,43 years,364,5,0,4,23 years
10893,11/17/2019,0,0,0,0,3995,18,4619041,30,0,0,0,1,0,0,0,AZ,P,33,55 years,364,4,0,3,35 years
59790,11/14/2019,0,0,0,0,1941,4,5658183,11,0,0,0,5,0,0,0,TX,P,22,48 years,364,4,0,2,24 years
36922,11-08-19,0,0,0,0,1987,2,2481910,7,0,0,0,4,0,0,0,TX,M,23,53 years,364,4,0,3,34 years
31285,11-04-19,0,0,0,0,1496,21,1806133,15,0,0,0,2,0,0,0,AZ,M,32,42 years,364,2,0,4,24 years
4698,10/28/2019,0,0,0,0,948,9,5976073,30,0,0,0,5,0,0,0,AZ,P,42,45 years,364,4,0,1,24 years
97468,10/24/2019,0,0,0,0,1833,4,4281752,13,0,0,0,5,0,1,0,TX,P,20,25 years,364,6,0,1,2 years
18264,12/30/2019,0,0,0,0,4551,28,3246758,12,255,0,0,3,0,0,0,TX,M,26,29 years,364,5,0,3,9 years
44009,12/28/2019,0,0,0,0,4069,4,7769533,7,0,0,0,4,0,0,0,AZ,P,56,38 years,364,2,0,1,19 years
14390,12/24/2019,0,0,0,0,849,20,7576246,9,1,0,0,1,0,1,0,AZ,P,8,52 years,365,1,0,1,28 years
2127,12/20/2019,1,0,0,0,4407,26,2150250,15,1,0,0,1,0,1,0,FL,P,41,43 years,365,6,0,3,20 years
19656,12/16/2019,1,0,0,0,4815,8,3062697,28,0,0,0,4,0,1,0,FL,M,60,22 years,365,4,0,2,1 years
71059,12-07-19,0,0,0,0,4744,12,1956777,10,0,0,0,2,0,0,0,TX,M,23,35 years,365,4,0,3,10 years
42776,12-02-19,0,0,0,0,3222,18,5203064,28,0,0,0,4,0,0,0,AZ,P,7,36 years,365,4,1,4,18 years
67330,12-02-19,0,0,0,0,3261,25,4622243,10,0,0,0,3,0,0,0,AZ,M,26,44 years,365,4,0,3,26 years
64942,11/23/2019,1,0,0,0,1564,32,7492325,7,0,0,0,4,0,0,0,NJ,M,32,35 years,365,5,0,2,11 years
60964,11/22/2019,0,0,0,1,2874,26,2177549,24,0,0,0,5,0,0,0,AZ,P,48,43 years,365,3,0,2,21 years
29690,11/18/2019,0,0,0,0,2103,29,7118315,30,1,0,0,3,0,0,0,AZ,M,14,56 years,365,2,1,4,34 years
68154,11/17/2019,0,0,0,0,3403,27,5132129,15,0,0,0,2,0,0,0,TX,M,57,34 years,365,7,0,3,16 years
92679,11/15/2019,0,0,1,0,1927,13,1551594,15,1,0,0,1,0,1,0,AZ,P,28,32 years,365,4,0,4,7 years
9465,11/14/2019,0,0,0,0,1659,16,2016097,28,0,0,0,2,0,0,0,AZ,M,56,25 years,365,4,0,3,1 years
42511,11/14/2019,0,0,0,0,1208,10,1672806,18,0,0,0,2,0,0,0,TX,P,17,50 years,365,5,0,1,25 years
64177,11-06-19,0,0,0,0,864,90,3641294,18,1,0,0,1,0,0,0,AZ,M,16,19 years,365,8,0,2,1 years
81193,11-04-19,1,0,0,0,3106,17,7275286,9,1,0,0,1,0,0,0,TX,M,10,49 years,365,4,0,3,30 years
71866,11-03-19,0,0,0,0,3064,20,3266034,18,0,0,0,1,0,0,0,TX,P,47,36 years,365,5,0,2,17 years
8972,10/24/2019,0,0,0,0,3603,30,6388877,24,0,0,0,4,0,0,0,AZ,M,44,51 years,365,6,0,4,30 years
48857,10/23/2019,0,0,0,0,1191,16,6108483,30,0,0,0,3,0,0,0,TX,P,60,57 years,365,4,0,4,34 years
69956,10/23/2019,0,0,0,0,1193,15,4137274,10,1,0,0,1,0,0,0,TX,P,58,32 years,365,3,0,4,11 years
10166,10/21/2019,0,0,0,0,3696,22,5675453,,0,0,0,3,0,0,0,AZ,P,38,54 years,365,2,0,2,32 years
6652,12/27/2019,0,0,0,0,1414,14,1979394,22,0,0,0,3,0,1,0,AZ,P,37,53 years,365,3,1,2,30 years
39830,12/26/2019,0,0,0,0,1492,20,7308508,28,0,0,0,1,0,0,0,TX,M,14,50 years,365,2,0,2,31 years
69922,12/23/2019,0,0,0,0,3902,32,4413589,13,1,0,0,2,0,0,0,AZ,M,9,47 years,365,5,0,1,29 years
19825,12-09-19,0,0,0,0,4359,,6011580,,0,0,0,1,0,1,0,AZ,P,44,28 years,365,4,0,2,8 years
11150,12-05-19,0,0,0,1,4093,4,7741274,15,0,0,0,4,0,1,0,TX,M,48,49 years,365,4,0,2,24 years
72019,11/24/2019,0,0,0,0,4104,25,6270064,32,1,0,0,5,0,0,0,AZ,M,32,29 years,365,5,0,3,9 years
87819,11/19/2019,0,0,0,0,1042,13,5607788,24,0,0,0,2,0,1,0,AZ,P,43,34 years,366,9,0,1,15 years
87695,11/16/2019,0,0,0,0,1269,17,1787414,14,1,0,0,5,0,1,0,TX,M,24,29 years,366,6,0,1,10 years
7427,11/15/2019,0,0,0,0,723,28,3961147,28,0,0,0,2,0,1,0,AZ,P,5,32 years,366,6,0,2,7 years
83986,11/13/2019,0,0,0,0,2154,1,5777943,7,0,0,0,5,0,0,0,AZ,M,26,31 years,366,4,0,2,6 years
40307,11-11-19,0,0,0,0,2890,7,6433799,7,0,0,0,5,0,0,0,AZ,P,32,46 years,366,3,0,2,27 years
53319,11-01-19,0,0,0,0,3930,12,3687387,15,0,0,0,4,1,0,0,AZ,M,13,45 years,366,3,0,2,25 years
84719,11-01-19,0,0,0,0,3441,15,4701065,27,0,0,0,1,0,0,0,TX,P,45,29 years,366,6,0,4,11 years
95251,10/29/2019,0,0,0,0,4471,32,4376255,22,0,0,0,5,0,1,0,TX,P,35,50 years,366,3,0,4,32 years
89597,10/28/2019,0,0,1,0,2880,31,2213162,12,0,0,0,3,0,1,0,TX,M,34,47 years,366,4,0,1,25 years
24631,10/27/2019,0,0,0,0,3975,6,2744942,14,0,0,0,4,0,0,0,TX,P,21,31 years,366,5,0,1,7 years
27300,10/21/2019,0,0,0,0,1101,26,6298792,26,0,0,0,5,0,0,0,TX,P,12,23 years,366,4,0,1,3 years
3933,12/29/2019,0,0,0,0,4744,3,2749486,9,0,0,0,5,0,0,0,AZ,P,18,39 years,366,3,1,1,20 years
49227,12/15/2019,0,0,0,0,4839,29,7147888,11,0,0,1,3,0,0,0,AZ,P,60,45 years,366,5,0,2,25 years
71012,12-10-19,0,0,0,0,1473,2,4068669,18,0,0,0,5,0,0,0,AZ,P,41,29 years,366,2,0,2,5 years
17657,12-05-19,0,0,0,0,757,9,1973683,8,1,0,0,3,0,0,0,AZ,P,29,51 years,366,4,0,2,30 years
12272,12-05-19,0,0,0,0,4656,29,1051318,22,0,0,0,3,0,1,0,AZ,P,38,45 years,366,3,0,2,22 years
81187,12-01-19,0,0,0,0,3412,11,1886652,15,0,0,0,1,0,1,0,AZ,P,54,25 years,366,1,0,2,2 years
29074,11/29/2019,0,0,0,0,1764,29,5048617,26,0,0,0,1,0,0,0,AZ,M,40,41 years,367,3,0,4,19 years
6251,11/25/2019,0,0,0,0,943,10,4511885,24,0,0,0,2,0,0,0,TX,P,44,43 years,367,7,1,4,23 years
40099,11/19/2019,0,0,0,0,1262,31,4909349,32,0,0,0,5,0,1,0,TX,P,20,52 years,367,9,0,2,29 years
81084,11/16/2019,0,0,0,0,3014,14,3870079,9,0,0,0,1,0,0,0,AZ,M,1,35 years,367,2,0,2,12 years
78868,11/14/2019,0,0,0,0,4247,24,1211348,24,0,0,0,2,0,0,0,AZ,M,45,53 years,367,2,0,2,35 years
31058,11-11-19,0,0,0,0,2738,31,1690537,14,0,0,0,5,0,0,0,AZ,M,48,26 years,367,3,0,3,3 years
22932,11-10-19,1,0,0,0,3826,12,6994687,32,0,0,0,2,0,0,0,NJ,P,37,51 years,367,5,0,1,26 years
63490,11-10-19,0,0,0,0,1602,2,4954600,22,1,0,0,1,0,0,0,TX,P,36,36 years,367,6,0,3,12 years
88699,10/31/2019,0,0,0,0,2105,9,2056910,7,0,0,0,5,0,0,0,TX,P,5,39 years,367,5,0,1,16 years
79108,10/27/2019,1,0,0,0,721,29,5700596,9,0,0,0,4,0,0,0,IN,M,22,31 years,367,7,0,2,9 years
25919,12/29/2019,0,0,0,0,2710,23,6345268,22,0,0,0,1,0,0,0,AZ,M,51,38 years,367,6,0,1,17 years
14959,12/27/2019,1,0,1,0,1093,31,3314870,20,0,0,0,2,0,0,0,AZ,P,18,28 years,367,3,0,2,3 years
3955,12/21/2019,0,0,0,0,3438,19,6431828,28,0,0,0,1,0,0,0,AZ,P,25,29 years,367,2,0,3,6 years
